series,horizon,median,pi80_lo,pi80_hi,pi90_lo,pi90_hi
gurkor,56,13.90898202046115,13.517469077410164,14.292919073369408,13.394921230351672,14.410836088813195
gurkor,57,13.908934062336384,13.517432543604066,14.303365895578944,13.394982425296503,14.420795303952284
gurkor,58,13.910597903627965,13.514207830897572,14.312202198402792,13.390690871143788,14.428010352179083
gurkor,59,13.915869418029414,13.507303856756307,14.31703904803816,13.390122118781086,14.437261611410653
gurkor,60,13.91732682374602,13.508131034745459,14.318808737575404,13.385917728435587,14.443075487139476
gurkor,61,13.920664467815474,13.505959944239946,14.329489455715521,13.382208274061963,14.448604240534165
gurkor,62,13.923788643523096,13.509215951119412,14.333488007468356,13.380173404023118,14.455047491514392
gurkor,63,13.924438733522601,13.509401487266919,14.338717109591789,13.383381429710619,14.46238966475306
gurkor,64,13.927998857761303,13.508315808172336,14.343609692368869,13.380403723234332,14.46694642699074
gurkor,65,13.930287998641244,13.50640798227618,14.349556263459622,13.376335805919446,14.479757791144955
gurkor,66,13.933809515076746,13.50581615918336,14.354803622685814,13.378652040182972,14.486709369887855
gurkor,67,13.937341630101717,13.500927927721369,14.362272815165628,13.369666414169307,14.494332317257971
gurkor,68,13.93729762214403,13.507931610148143,14.36722343210427,13.367853479768458,14.503179815747615
gurkor,69,13.940411368097308,13.50724371733199,14.374689788632498,13.365535559714887,14.511495709932957
gurkor,70,13.942986615138276,13.505645060429913,14.38216553526309,13.356478791025442,14.51772158787811
gurkor,71,13.944097627368304,13.500118476670556,14.386782711043654,13.351630083410775,14.524466360390177
gurkor,72,13.9495376161817,13.493567558679674,14.394175942478531,13.35038643691604,14.530364882672428
gurkor,73,13.949553037302149,13.496328474555511,14.401968937752496,13.35400461191406,14.539325985262137
gurkor,74,13.951045554509733,13.493559017663129,14.40634882660803,13.348709587634723,14.543661573154642
gurkor,75,13.951627435339468,13.49300662487162,14.412471501335226,13.346645832978625,14.55323428240797
gurkor,76,13.955971631709385,13.491625119813412,14.416653444901327,13.339157782284348,14.560406602966223
gurkor,77,13.95784789198515,13.491250032708182,14.427113463264094,13.33588329867408,14.569471499698205
gurkor,78,13.958399139217978,13.486808194251756,14.431569390773092,13.333725133603476,14.56929383644796
gurkor,79,13.962759967095298,13.485569604790305,14.440432717857728,13.332982127500616,14.582671021256244
gurkor,80,13.968175319857426,13.483050727652463,14.439678097270637,13.327245166306277,14.58472019427848
gurkor,81,13.96751030964511,13.484055933676379,14.4503651610118,13.328369707515916,14.591250583225767
gurkor,82,13.969978639311197,13.47689235991013,14.45818528404136,13.319222030841775,14.600433787104803
