series,horizon,median,pi80_lo,pi80_hi,pi90_lo,pi90_hi
guitars,10,8.10127958998215,7.627742567740625,8.604214210456961,7.498609076010973,8.752387320072813
guitars,11,8.102917622856124,7.6068895142854345,8.631290605639874,7.471879532387528,8.787250077867963
guitars,12,8.104555986931077,7.587086211180411,8.65731928134782,7.446495804808056,8.820770126921927
guitars,13,8.106194682273971,7.5682032118698075,8.682429684745784,7.422291824117518,8.853113537440239
guitars,14,8.107833708951787,7.55013558897972,8.706726743817086,7.39913298242121,8.88441491836843
guitars,15,8.10947306703152,7.532796889848723,8.730296911832744,7.3769083766964965,8.914785173780297
guitars,16,8.111112756580173,7.516114882455174,8.753212421424157,7.355525349970917,8.944316961699785
guitars,17,8.112752777664774,7.500028483360446,8.775534356639907,7.334905549328509,8.973088636094689
guitars,18,8.114393130352354,7.484485489473908,8.79731492118073,7.31498201541105,9.001167157375376
guitars,19,8.116033814709963,7.46944087063472,8.818599145817752,7.295696991571474,9.0286102832414
guitars,20,8.117674830804658,7.4548554623256145,8.839426195678692,7.2770002464784955,9.05546824607685
guitars,21,8.11931617870352,7.440694949562675,8.859830386358114,7.258847770354711,9.08178505671229
guitars,22,8.120957858473638,7.426929066421236,8.879841984391483,7.2412007479127265,9.107599531488582
guitars,23,8.122599870182112,7.41353095777949,8.899487845511588,7.224024739441572,9.13294611117051
guitars,24,8.124242213896057,7.400476664828712,8.91879192913831,7.207289020702716,9.157855521050735
guitars,25,8.125884889682602,7.3877447062268535,8.937775717225017,7.190966045548006,9.182355308331877
guitars,26,8.127527897608896,7.375315734025614,8.956458558331526,7.175031004479814,9.206470283566386
guitars,27,8.12917123774209,7.363172248678247,8.974857952616254,7.159461459016832,9.230222886290685
guitars,28,8.13081491014936,7.351298361184795,8.992989789691013,7.144237036540559,9.253633490178757
guitars,29,8.13245891489788,7.33967959318379,9.01086854852928,7.129339173829089,9.276720659508284
guitars,30,8.134103252054858,7.328302707844986,9.028507466573522,7.114750900109792,9.299501366108043
guitars,31,8.135747921687502,7.317155565955199,9.045918683649285,7.100456652435241,9.321991173981916
guitars,32,8.137392923863034,7.30622700275742,9.063113365126128,7.086442117685667,9.344204397306468
guitars,33,8.139038258648691,7.295506721999315,9.080101807869095,7.072694096650813,9.366154236349075
guitars,34,8.140683926111732,7.2849852043409165,9.09689353183107,7.0592003865342114,9.387852894963682
guitars,35,8.14232992631942,7.27465362781281,9.113497359594524,7.045949678917689,9.409311682626234
guitars,36,8.143976259339029,7.264503798442438,9.129921485745266,7.03293147077091,9.430541103425202
guitars,37,8.145622925237857,7.254528089503919,9.146173537622596,7.020135986524193,9.45155093398872
guitars,38,8.147269924083204,7.244719388116682,9.162260628720665,7.007554109569176,9.472350291983927
guitars,39,8.148917255942399,7.235071048135078,9.178189405798912,6.99517732183005,9.492947696545773
guitars,40,8.15056492088277,7.225576848446365,9.193966090584011,6.98299765027306,9.513351121767464
guitars,41,8.152212918971665,7.216230955937325,9.209596516803298,6.971007619405182,9.533568044201802
guitars,42,8.153861250276442,7.207027892506297,9.225086163172724,6.9592002089623755,9.553605485172952
guitars,43,8.155509914864481,7.197962505593468,9.240440182866578,6.9475688161111515,9.573470048574867
